"Date","Price","Open","High","Low","Vol.","Change %"
"03/08/2023","59.45","59.25","59.71","58.50","2.75K","0.76%"
"03/07/2023","59.00","59.93","59.93","59.00","2.69K","0.02%"
"03/06/2023","58.99","58.51","59.25","58.40","24.69K","-0.69%"
"03/03/2023","59.40","58.99","59.89","57.99","19.61K","3.13%"
"03/02/2023","57.60","58.10","58.65","57.60","23.45K","-1.44%"
"03/01/2023","58.44","58.98","58.98","57.00","13.29K","0.67%"
"02/28/2023","58.05","58.51","60.00","58.00","42.94K","-1.61%"
"02/27/2023","59.00","60.20","60.30","59.00","10.69K","-2.56%"
"02/24/2023","60.55","61.50","61.50","59.02","34.92K","0.08%"
"02/23/2023","60.50","61.03","61.97","60.50","4.14K","-2.10%"
"02/22/2023","61.80","62.00","62.00","61.80","10.56K","-0.31%"
"02/21/2023","61.99","62.60","62.80","61.65","6.80K","-0.02%"
"02/20/2023","62.00","62.21","62.26","61.00","62.70K","0.98%"
"02/17/2023","61.40","61.90","62.00","61.40","3.85K","-0.49%"
"02/16/2023","61.70","62.00","62.99","61.70","9.23K","-0.48%"
"02/15/2023","62.00","62.00","62.60","61.72","14.37K","-1.12%"
"02/14/2023","62.70","62.91","63.80","62.00","8.30K","0.64%"
"02/13/2023","62.30","62.11","63.95","62.00","20.20K","-1.47%"
"02/10/2023","63.23","64.00","64.00","62.15","39.14K","-1.54%"
"02/09/2023","64.22","64.80","65.31","63.00","346.68K","-2.65%"
"02/08/2023","65.97","65.00","65.97","63.41","19.88K","3.08%"
"02/07/2023","64.00","63.00","65.40","63.00","72.30K","3.23%"
"02/06/2023","62.00","62.96","62.99","61.61","7.21K","0.40%"
"02/03/2023","61.75","62.99","63.00","61.34","11.89K","-1.18%"
"02/02/2023","62.49","63.49","63.49","61.00","20.57K","-0.02%"
"02/01/2023","62.50","62.00","63.50","61.50","10.86K","1.12%"
"01/31/2023","61.81","61.98","62.48","61.00","194.00K","1.33%"
"01/30/2023","61.00","63.00","63.00","60.31","72.55K","-2.70%"
"01/27/2023","62.69","63.01","63.85","62.00","399.60K","-2.05%"
"01/26/2023","64.00","61.20","64.40","61.20","102.51K","4.25%"
"01/25/2023","61.39","60.00","62.00","60.00","20.71K","2.32%"
"01/24/2023","60.00","60.98","63.45","59.00","237.72K","0.67%"
"01/23/2023","59.60","60.50","62.98","59.60","29.99K","-3.87%"
"01/20/2023","62.00","62.00","62.99","61.11","7.21K","0.73%"
"01/19/2023","61.55","61.51","63.00","61.50","18.19K","-1.99%"
"01/18/2023","62.80","62.50","62.95","61.15","58.66K","0.80%"
"01/17/2023","62.30","64.94","64.94","62.00","47.19K","-2.66%"
"01/16/2023","64.00","64.12","64.99","64.00","2.07K","-2.81%"
"01/13/2023","65.85","65.99","65.99","64.90","4.73K","0.53%"
"01/12/2023","65.50","64.52","67.85","64.52","56.70K","-1.78%"
"01/11/2023","66.69","65.60","66.99","65.00","106.03K","1.20%"
"01/10/2023","65.90","67.00","68.00","65.50","32.61K","-1.49%"
"01/09/2023","66.90","67.45","67.99","65.00","32.11K","0.01%"
"01/06/2023","66.89","65.00","66.99","65.00","24.18K","3.63%"
"01/05/2023","64.55","64.25","66.00","64.25","16.80K","0.08%"
"01/04/2023","64.50","64.00","64.95","64.00","5.02K","-0.75%"
"01/03/2023","64.99","65.01","65.90","64.00","5.21K","0.37%"
"01/02/2023","64.75","65.69","66.00","64.75","60.14K","-1.88%"
"12/30/2022","65.99","65.99","67.00","63.90","422.31K","3.11%"
"12/29/2022","64.00","63.99","64.85","63.40","10.14K","-1.54%"
"12/28/2022","65.00","64.89","64.98","62.35","60.41K","1.56%"
"12/27/2022","64.00","65.99","67.00","64.00","11.04K","-1.54%"
"12/26/2022","65.00","66.85","66.85","64.00","41.90K","1.56%"
"12/23/2022","64.00","66.99","67.98","63.60","3.41K","0.00%"
"12/22/2022","64.00","63.40","65.00","62.25","114.89K","0.79%"
"12/21/2022","63.50","63.95","66.00","62.25","25.13K","0.79%"
"12/20/2022","63.00","66.00","66.00","63.00","24.80K","-4.55%"
"12/19/2022","66.00","69.49","69.49","66.00","7.00K","-1.35%"
"12/16/2022","66.90","66.60","67.75","66.00","2.51K","-0.87%"
"12/15/2022","67.49","68.68","68.68","66.00","38.71K","-1.83%"
"12/14/2022","68.75","69.00","70.99","68.40","6.04K","0.70%"
"12/13/2022","68.27","69.25","69.25","68.25","14.01K","-2.61%"
"12/12/2022","70.10","69.35","70.10","69.00","14.07K","-0.06%"
"12/09/2022","70.14","70.00","70.14","69.15","2.33K","-0.13%"
"12/08/2022","70.23","70.00","70.24","69.50","5.02K","0.33%"
"12/07/2022","70.00","69.25","70.88","69.22","56.93K","0.36%"
"12/06/2022","69.75","68.45","69.90","68.00","9.51K","0.07%"
"12/05/2022","69.70","68.02","69.75","66.40","24.52K","2.32%"
"12/02/2022","68.12","69.53","69.53","68.11","7.82K","-2.55%"
"12/01/2022","69.90","70.00","70.90","69.05","36.57K","0.00%"
"11/30/2022","69.90","70.00","70.01","68.22","46.91K","-0.16%"
"11/29/2022","70.01","69.50","70.01","69.49","12.15K","0.57%"
"11/28/2022","69.61","70.15","72.99","69.60","142.50K","-2.44%"
"11/25/2022","71.35","71.52","71.61","71.35","12.94K","0.28%"
"11/24/2022","71.15","72.20","72.25","71.01","39.74K","-0.42%"
"11/23/2022","71.45","72.00","72.75","71.36","44.61K","-0.79%"
"11/22/2022","72.02","74.46","74.46","71.25","276.55K","-3.03%"
"11/21/2022","74.27","75.08","76.25","74.27","79.90K","-1.63%"
"11/18/2022","75.50","73.06","75.99","72.72","266.78K","2.95%"
"11/17/2022","73.34","74.50","74.50","73.10","35.41K","-1.54%"
"11/16/2022","74.49","73.00","75.65","73.00","160.60K","1.61%"
"11/15/2022","73.31","73.78","73.80","73.00","24.47K","-1.27%"
"11/14/2022","74.25","71.50","74.40","70.55","236.39K","3.13%"
"11/11/2022","72.00","73.68","73.70","71.15","96.57K","-2.69%"
"11/10/2022","73.99","74.20","75.00","73.00","158.50K","1.29%"
"11/08/2022","73.05","70.75","74.20","70.75","511.65K","2.89%"
"11/07/2022","71.00","71.50","72.40","71.00","156.54K","0.71%"
"11/04/2022","70.50","70.02","71.27","69.85","66.76K","-0.70%"
"11/03/2022","71.00","71.48","72.00","69.98","283.05K","0.85%"
"11/02/2022","70.40","69.00","71.50","69.00","310.32K","2.77%"
"11/01/2022","68.50","68.06","68.75","67.90","60.72K","0.74%"
"10/31/2022","68.00","70.35","70.35","68.00","37.02K","-1.45%"
"10/28/2022","69.00","69.50","71.50","67.00","84.89K","0.29%"
"10/27/2022","68.80","69.75","69.99","67.45","62.34K","1.93%"
"10/26/2022","67.50","68.98","68.98","67.00","65.73K","-1.03%"
"10/25/2022","68.20","70.97","70.97","68.00","141.65K","-2.99%"
"10/24/2022","70.30","72.25","73.00","70.00","227.13K","-1.95%"
"10/21/2022","71.70","70.51","72.00","70.30","21.68K","0.42%"
"10/20/2022","71.40","70.95","72.00","70.68","18.77K","1.05%"
"10/19/2022","70.66","71.99","71.99","70.50","30.21K","-0.48%"
"10/18/2022","71.00","72.00","72.50","70.00","76.25K","-0.70%"
"10/17/2022","71.50","72.30","72.30","71.00","61.93K","-0.83%"
"10/14/2022","72.10","73.90","74.30","72.00","81.22K","-1.57%"
"10/13/2022","73.25","73.00","74.00","72.00","799.03K","0.69%"
"10/12/2022","72.75","69.50","73.50","69.50","796.66K","3.19%"
"10/11/2022","70.50","70.99","71.14","69.10","182.16K","1.19%"
"10/10/2022","69.67","76.01","77.90","69.50","425.98K","-6.17%"
"10/07/2022","74.25","73.89","74.25","72.25","284.43K","7.50%"
"10/06/2022","69.07","65.40","69.07","64.00","309.19K","7.09%"
